task,variant,step,loss_mean
SUB,(Q=K!=V)+,259,0.00306
SUB,(Q=K!=V)+,260,0.00305
SUB,(Q=K!=V)+,261,0.00303
SUB,(Q=K!=V)+,262,0.00302
SUB,(Q=K!=V)+,263,0.00300
SUB,(Q=K!=V)+,264,0.00299
SUB,(Q=K!=V)+,265,0.00297
SUB,(Q=K!=V)+,266,0.00296
SUB,(Q=K!=V)+,267,0.00295
SUB,(Q=K!=V)+,268,0.00293
SUB,(Q=K!=V)+,269,0.00292
SUB,(Q=K!=V)+,270,0.00291
SUB,(Q=K!=V)+,271,0.00289
SUB,(Q=K!=V)+,272,0.00288
SUB,(Q=K!=V)+,273,0.00287
SUB,(Q=K!=V)+,274,0.00285
SUB,(Q=K!=V)+,275,0.00284
SUB,(Q=K!=V)+,276,0.00284
SUB,(Q=K!=V)+,277,0.00281
SUB,(Q=K!=V)+,278,0.00280
SUB,(Q=K!=V)+,279,0.00279
SUB,(Q=K!=V)+,280,0.00277
SUB,(Q=K!=V)+,281,0.00277
SUB,(Q=K!=V)+,282,0.00275
SUB,(Q=K!=V)+,283,0.00274
SUB,(Q=K!=V)+,284,0.00273
SUB,(Q=K!=V)+,285,0.00272
SUB,(Q=K!=V)+,286,0.00271
SUB,(Q=K!=V)+,287,0.00269
SUB,(Q=K!=V)+,288,0.00269
SUB,(Q=K!=V)+,289,0.00267
SUB,(Q=K!=V)+,290,0.00266
SUB,(Q=K!=V)+,291,0.00265
SUB,(Q=K!=V)+,292,0.00264
SUB,(Q=K!=V)+,293,0.00263
SUB,(Q=K!=V)+,294,0.00261
SUB,(Q=K!=V)+,295,0.00260
SUB,(Q=K!=V)+,296,0.00259
SUB,(Q=K!=V)+,297,0.00258
SUB,(Q=K!=V)+,298,0.00257
SUB,(Q=K!=V)+,299,0.00256
SUB,(Q=K!=V)+,300,0.00255
SUB,(Q=K!=V)+,301,0.00254
SUB,(Q=K!=V)+,302,0.00253
SUB,(Q=K!=V)+,303,0.00253
SUB,(Q=K!=V)+,304,0.00251
SUB,(Q=K!=V)+,305,0.00250
SUB,(Q=K!=V)+,306,0.00249
SUB,(Q=K!=V)+,307,0.00249
SUB,(Q=K!=V)+,308,0.00247
SUB,(Q=K!=V)+,309,0.00247
SUB,(Q=K!=V)+,310,0.00245
SUB,(Q=K!=V)+,311,0.00245
SUB,(Q=K!=V)+,312,0.00244
SUB,(Q=K!=V)+,313,0.00243
SUB,(Q=K!=V)+,314,0.00242
SUB,(Q=K!=V)+,315,0.00241
SUB,(Q=K!=V)+,316,0.00240
SUB,(Q=K!=V)+,317,0.00239
SUB,(Q=K!=V)+,318,0.00238
SUB,(Q=K!=V)+,319,0.00237
SUB,(Q=K!=V)+,320,0.00236
SUB,(Q=K!=V)+,321,0.00235
SUB,(Q=K!=V)+,322,0.00235
SUB,(Q=K!=V)+,323,0.00234
SUB,(Q=K!=V)+,324,0.00233
SUB,(Q=K!=V)+,325,0.00232
SUB,(Q=K!=V)+,326,0.00232
SUB,(Q=K!=V)+,327,0.00231
SUB,(Q=K!=V)+,328,0.00229
SUB,(Q=K!=V)+,329,0.00229
SUB,(Q=K!=V)+,330,0.00228
SUB,(Q=K!=V)+,331,0.00228
SUB,(Q=K!=V)+,332,0.00227
SUB,(Q=K!=V)+,333,0.00226
SUB,(Q=K!=V)+,334,0.00225
SUB,(Q=K!=V)+,335,0.00225
SUB,(Q=K!=V)+,336,0.00224
SUB,(Q=K!=V)+,337,0.00223
SUB,(Q=K!=V)+,338,0.00222
SUB,(Q=K!=V)+,339,0.00221
SUB,(Q=K!=V)+,340,0.00221
SUB,(Q=K!=V)+,341,0.00220
SUB,(Q=K!=V)+,342,0.00219
SUB,(Q=K!=V)+,343,0.00219
SUB,(Q=K!=V)+,344,0.00218
SUB,(Q=K!=V)+,345,0.00217
SUB,(Q=K!=V)+,346,0.00217
SUB,(Q=K!=V)+,347,0.00216
SUB,(Q=K!=V)+,348,0.00215
SUB,(Q=K!=V)+,349,0.00214
SUB,(Q=K!=V)+,350,0.00214
SUB,(Q=K!=V)+,351,0.00213
SUB,(Q=K!=V)+,352,0.00213
SUB,(Q=K!=V)+,353,0.00212
SUB,(Q=K!=V)+,354,0.00211
SUB,(Q=K!=V)+,355,0.00210
SUB,(Q=K!=V)+,356,0.00210
SUB,(Q=K!=V)+,357,0.00209
SUB,(Q=K!=V)+,358,0.00209
SUB,(Q=K!=V)+,359,0.00208
SUB,(Q=K!=V)+,360,0.00207
SUB,(Q=K!=V)+,361,0.00207
SUB,(Q=K!=V)+,362,0.00206
SUB,(Q=K!=V)+,363,0.00205
SUB,(Q=K!=V)+,364,0.00205
SUB,(Q=K!=V)+,365,0.00204
SUB,(Q=K!=V)+,366,0.00204
SUB,(Q=K!=V)+,367,0.00203
SUB,(Q=K!=V)+,368,0.00203
SUB,(Q=K!=V)+,369,0.00202
SUB,(Q=K!=V)+,370,0.00201
SUB,(Q=K!=V)+,371,0.00201
SUB,(Q=K!=V)+,372,0.00200
SUB,(Q=K!=V)+,373,0.00200
SUB,(Q=K!=V)+,374,0.00199
SUB,(Q=K!=V)+,375,0.00198
SUB,(Q=K!=V)+,376,0.00198
SUB,(Q=K!=V)+,377,0.00197
SUB,(Q=K!=V)+,378,0.00197
SUB,(Q=K!=V)+,379,0.00197
SUB,(Q=K!=V)+,380,0.00196
SUB,(Q=K!=V)+,381,0.00195
SUB,(Q=K!=V)+,382,0.00195
SUB,(Q=K!=V)+,383,0.00194
SUB,(Q=K!=V)+,384,0.00194
SUB,(Q=K!=V)+,385,0.00193
SUB,(Q=K!=V)+,386,0.00193
SUB,(Q=K!=V)+,387,0.00192
SUB,(Q=K!=V)+,388,0.00192
SUB,(Q=K!=V)+,389,0.00191
SUB,(Q=K!=V)+,390,0.00191
SUB,(Q=K!=V)+,391,0.00190
SUB,(Q=K!=V)+,392,0.00190
SUB,(Q=K!=V)+,393,0.00189
SUB,(Q=K!=V)+,394,0.00189
SUB,(Q=K!=V)+,395,0.00188
SUB,(Q=K!=V)+,396,0.00188
SUB,(Q=K!=V)+,397,0.00187
SUB,(Q=K!=V)+,398,0.00187
SUB,(Q=K!=V)+,399,0.00186
SUB,(Q=K!=V)+,400,0.00186
SUB,(Q=K!=V)+,401,0.00186
SUB,(Q=K!=V)+,402,0.00185
SUB,(Q=K!=V)+,403,0.00185
SUB,(Q=K!=V)+,404,0.00184
SUB,(Q=K!=V)+,405,0.00184
SUB,(Q=K!=V)+,406,0.00183
SUB,(Q=K!=V)+,407,0.00183
SUB,(Q=K!=V)+,408,0.00183
SUB,(Q=K!=V)+,409,0.00182
SUB,(Q=K!=V)+,410,0.00182
SUB,(Q=K!=V)+,411,0.00181
SUB,(Q=K!=V)+,412,0.00181
SUB,(Q=K!=V)+,413,0.00180
SUB,(Q=K!=V)+,414,0.00180
SUB,(Q=K!=V)+,415,0.00179
SUB,(Q=K!=V)+,416,0.00179
SUB,(Q=K!=V)+,417,0.00179
SUB,(Q=K!=V)+,418,0.00179
SUB,(Q=K!=V)+,419,0.00178
SUB,(Q=K!=V)+,420,0.00178
SUB,(Q=K!=V)+,421,0.00177
SUB,(Q=K!=V)+,422,0.00177
SUB,(Q=K!=V)+,423,0.00177
SUB,(Q=K!=V)+,424,0.00176
SUB,(Q=K!=V)+,425,0.00176
SUB,(Q=K!=V)+,426,0.00175
SUB,(Q=K!=V)+,427,0.00175
SUB,(Q=K!=V)+,428,0.00174
SUB,(Q=K!=V)+,429,0.00174
SUB,(Q=K!=V)+,430,0.00174
SUB,(Q=K!=V)+,431,0.00173
SUB,(Q=K!=V)+,432,0.00173
SUB,(Q=K!=V)+,433,0.00173
SUB,(Q=K!=V)+,434,0.00172
SUB,(Q=K!=V)+,435,0.00172
SUB,(Q=K!=V)+,436,0.00172
SUB,(Q=K!=V)+,437,0.00171
SUB,(Q=K!=V)+,438,0.00171
SUB,(Q=K!=V)+,439,0.00171
SUB,(Q=K!=V)+,440,0.00170
SUB,(Q=K!=V)+,441,0.00170
SUB,(Q=K!=V)+,442,0.00170
SUB,(Q=K!=V)+,443,0.00169
SUB,(Q=K!=V)+,444,0.00169
SUB,(Q=K!=V)+,445,0.00169
SUB,(Q=K!=V)+,446,0.00168
SUB,(Q=K!=V)+,447,0.00168
SUB,(Q=K!=V)+,448,0.00167
SUB,(Q=K!=V)+,449,0.00167
SUB,(Q=K!=V)+,450,0.00167
SUB,(Q=K!=V)+,451,0.00167
SUB,(Q=K!=V)+,452,0.00166
SUB,(Q=K!=V)+,453,0.00166
SUB,(Q=K!=V)+,454,0.00165
SUB,(Q=K!=V)+,455,0.00165
SUB,(Q=K!=V)+,456,0.00165
SUB,(Q=K!=V)+,457,0.00165
SUB,(Q=K!=V)+,458,0.00164
SUB,(Q=K!=V)+,459,0.00164
SUB,(Q=K!=V)+,460,0.00164
SUB,(Q=K!=V)+,461,0.00164
SUB,(Q=K!=V)+,462,0.00163
SUB,(Q=K!=V)+,463,0.00163
SUB,(Q=K!=V)+,464,0.00163
SUB,(Q=K!=V)+,465,0.00162
SUB,(Q=K!=V)+,466,0.00162
SUB,(Q=K!=V)+,467,0.00162
SUB,(Q=K!=V)+,468,0.00162
SUB,(Q=K!=V)+,469,0.00161
SUB,(Q=K!=V)+,470,0.00161
SUB,(Q=K!=V)+,471,0.00161
SUB,(Q=K!=V)+,472,0.00160
SUB,(Q=K!=V)+,473,0.00160
SUB,(Q=K!=V)+,474,0.00160
SUB,(Q=K!=V)+,475,0.00160
SUB,(Q=K!=V)+,476,0.00159
SUB,(Q=K!=V)+,477,0.00159
SUB,(Q=K!=V)+,478,0.00159
SUB,(Q=K!=V)+,479,0.00159
SUB,(Q=K!=V)+,480,0.00159
SUB,(Q=K!=V)+,481,0.00158
SUB,(Q=K!=V)+,482,0.00158
SUB,(Q=K!=V)+,483,0.00158
SUB,(Q=K!=V)+,484,0.00158
SUB,(Q=K!=V)+,485,0.00157
SUB,(Q=K!=V)+,486,0.00157
SUB,(Q=K!=V)+,487,0.00157
SUB,(Q=K!=V)+,488,0.00156
SUB,(Q=K!=V)+,489,0.00156
SUB,(Q=K!=V)+,490,0.00156
SUB,(Q=K!=V)+,491,0.00156
SUB,(Q=K!=V)+,492,0.00156
SUB,(Q=K!=V)+,493,0.00155
SUB,(Q=K!=V)+,494,0.00155
SUB,(Q=K!=V)+,495,0.00155
SUB,(Q=K!=V)+,496,0.00155
SUB,(Q=K!=V)+,497,0.00154
SUB,(Q=K!=V)+,498,0.00154
SUB,(Q=K!=V)+,499,0.00154
SUB,(Q=K!=V)+,500,0.00154
SUB,(Q=K!=V)+,501,0.00154
SUB,(Q=K!=V)+,502,0.00153
SUB,(Q=K!=V)+,503,0.00153
SUB,(Q=K!=V)+,504,0.00153
SUB,(Q=K!=V)+,505,0.00152
SUB,(Q=K!=V)+,506,0.00152
SUB,(Q=K!=V)+,507,0.00152
SUB,(Q=K!=V)+,508,0.00152
SUB,(Q=K!=V)+,509,0.00152
SUB,(Q=K!=V)+,510,0.00152
SUB,(Q=K!=V)+,511,0.00151
SUB,(Q=K!=V)+,512,0.00151
SUB,(Q=K!=V)+,513,0.00151
SUB,(Q=K!=V)+,514,0.00151
SUB,(Q=K!=V)+,515,0.00151
SUB,(Q=K!=V)+,516,0.00151
SUB,(Q=K!=V)+,517,0.00150
SUB,(Q=K!=V)+,518,0.00150
SUB,(Q=K!=V)+,519,0.00150
SUB,(Q=K!=V)+,520,0.00150
SUB,(Q=K!=V)+,521,0.00150
SUB,(Q=K!=V)+,522,0.00149
SUB,(Q=K!=V)+,523,0.00149
SUB,(Q=K!=V)+,524,0.00149
SUB,(Q=K!=V)+,525,0.00149
SUB,(Q=K!=V)+,526,0.00149
SUB,(Q=K!=V)+,527,0.00149
SUB,(Q=K!=V)+,528,0.00148
SUB,(Q=K!=V)+,529,0.00148
SUB,(Q=K!=V)+,530,0.00148
SUB,(Q=K!=V)+,531,0.00148
SUB,(Q=K!=V)+,532,0.00148
SUB,(Q=K!=V)+,533,0.00148
SUB,(Q=K!=V)+,534,0.00147
SUB,(Q=K!=V)+,535,0.00147
SUB,(Q=K!=V)+,536,0.00147
SUB,(Q=K!=V)+,537,0.00147
SUB,(Q=K!=V)+,538,0.00147
SUB,(Q=K!=V)+,539,0.00146
SUB,(Q=K!=V)+,540,0.00146
SUB,(Q=K!=V)+,541,0.00146
SUB,(Q=K!=V)+,542,0.00146
SUB,(Q=K!=V)+,543,0.00146
SUB,(Q=K!=V)+,544,0.00146
SUB,(Q=K!=V)+,545,0.00145
SUB,(Q=K!=V)+,546,0.00145
SUB,(Q=K!=V)+,547,0.00145
SUB,(Q=K!=V)+,548,0.00145
SUB,(Q=K!=V)+,549,0.00145
SUB,(Q=K!=V)+,550,0.00145
SUB,(Q=K!=V)+,551,0.00145
SUB,(Q=K!=V)+,552,0.00145
SUB,(Q=K!=V)+,553,0.00144
SUB,(Q=K!=V)+,554,0.00144
SUB,(Q=K!=V)+,555,0.00144
SUB,(Q=K!=V)+,556,0.00144
SUB,(Q=K!=V)+,557,0.00144
SUB,(Q=K!=V)+,558,0.00144
SUB,(Q=K!=V)+,559,0.00144
SUB,(Q=K!=V)+,560,0.00143
SUB,(Q=K!=V)+,561,0.00143
SUB,(Q=K!=V)+,562,0.00143
SUB,(Q=K!=V)+,563,0.00143
SUB,(Q=K!=V)+,564,0.00143
SUB,(Q=K!=V)+,565,0.00143
SUB,(Q=K!=V)+,566,0.00142
SUB,(Q=K!=V)+,567,0.00143
SUB,(Q=K!=V)+,568,0.00142
SUB,(Q=K!=V)+,569,0.00142
SUB,(Q=K!=V)+,570,0.00142
SUB,(Q=K!=V)+,571,0.00142
SUB,(Q=K!=V)+,572,0.00142
SUB,(Q=K!=V)+,573,0.00142
SUB,(Q=K!=V)+,574,0.00142
SUB,(Q=K!=V)+,575,0.00142
SUB,(Q=K!=V)+,576,0.00141
SUB,(Q=K!=V)+,577,0.00141
SUB,(Q=K!=V)+,578,0.00141
SUB,(Q=K!=V)+,579,0.00141
SUB,(Q=K!=V)+,580,0.00141
SUB,(Q=K!=V)+,581,0.00141
SUB,(Q=K!=V)+,582,0.00141
SUB,(Q=K!=V)+,583,0.00141
SUB,(Q=K!=V)+,584,0.00141
SUB,(Q=K!=V)+,585,0.00140
SUB,(Q=K!=V)+,586,0.00140
SUB,(Q=K!=V)+,587,0.00140
SUB,(Q=K!=V)+,588,0.00140
SUB,(Q=K!=V)+,589,0.00140
SUB,(Q=K!=V)+,590,0.00140
SUB,(Q=K!=V)+,591,0.00140
SUB,(Q=K!=V)+,592,0.00140
SUB,(Q=K!=V)+,593,0.00139
SUB,(Q=K!=V)+,594,0.00140
SUB,(Q=K!=V)+,595,0.00139
SUB,(Q=K!=V)+,596,0.00139
SUB,(Q=K!=V)+,597,0.00139
SUB,(Q=K!=V)+,598,0.00139
SUB,(Q=K!=V)+,599,0.00139
SUB,(Q=K!=V)+,600,0.00139
SUB,(Q=K!=V)+,601,0.00139
SUB,(Q=K!=V)+,602,0.00139
SUB,(Q=K!=V)+,603,0.00138
SUB,(Q=K!=V)+,604,0.00139
SUB,(Q=K!=V)+,605,0.00138
SUB,(Q=K!=V)+,606,0.00138
SUB,(Q=K!=V)+,607,0.00138
SUB,(Q=K!=V)+,608,0.00138
SUB,(Q=K!=V)+,609,0.00138
SUB,(Q=K!=V)+,610,0.00138
SUB,(Q=K!=V)+,611,0.00138
SUB,(Q=K!=V)+,612,0.00138
SUB,(Q=K!=V)+,613,0.00138
SUB,(Q=K!=V)+,614,0.00138
SUB,(Q=K!=V)+,615,0.00138
SUB,(Q=K!=V)+,616,0.00138
SUB,(Q=K!=V)+,617,0.00138
SUB,(Q=K!=V)+,618,0.00137
SUB,(Q=K!=V)+,619,0.00137
SUB,(Q=K!=V)+,620,0.00137
SUB,(Q=K!=V)+,621,0.00137
SUB,(Q=K!=V)+,622,0.00137
SUB,(Q=K!=V)+,623,0.00137
SUB,(Q=K!=V)+,624,0.00137
SUB,(Q=K!=V)+,625,0.00137
SUB,(Q=K!=V)+,626,0.00137
SUB,(Q=K!=V)+,627,0.00137
SUB,(Q=K!=V)+,628,0.00137
SUB,(Q=K!=V)+,629,0.00137
SUB,(Q=K!=V)+,630,0.00137
SUB,(Q=K!=V)+,631,0.00136
SUB,(Q=K!=V)+,632,0.00137
SUB,(Q=K!=V)+,633,0.00136
SUB,(Q=K!=V)+,634,0.00136
SUB,(Q=K!=V)+,635,0.00136
SUB,(Q=K!=V)+,636,0.00136
SUB,(Q=K!=V)+,637,0.00136
SUB,(Q=K!=V)+,638,0.00136
SUB,(Q=K!=V)+,639,0.00136
SUB,(Q=K!=V)+,640,0.00136
SUB,(Q=K!=V)+,641,0.00136
SUB,(Q=K!=V)+,642,0.00136
SUB,(Q=K!=V)+,643,0.00136
SUB,(Q=K!=V)+,644,0.00136
SUB,(Q=K!=V)+,645,0.00136
SUB,(Q=K!=V)+,646,0.00136
SUB,(Q=K!=V)+,647,0.00136
SUB,(Q=K!=V)+,648,0.00136
SUB,(Q=K!=V)+,649,0.00135
SUB,(Q=K!=V)+,650,0.00136
SUB,(Q=K!=V)+,651,0.00135
SUB,(Q=K!=V)+,652,0.00135
SUB,(Q=K!=V)+,653,0.00135
SUB,(Q=K!=V)+,654,0.00135
SUB,(Q=K!=V)+,655,0.00135
SUB,(Q=K!=V)+,656,0.00135
SUB,(Q=K!=V)+,657,0.00135
SUB,(Q=K!=V)+,658,0.00135
SUB,(Q=K!=V)+,659,0.00135
SUB,(Q=K!=V)+,660,0.00135
SUB,(Q=K!=V)+,661,0.00135
SUB,(Q=K!=V)+,662,0.00135
SUB,(Q=K!=V)+,663,0.00135
SUB,(Q=K!=V)+,664,0.00135
SUB,(Q=K!=V)+,665,0.00135
SUB,(Q=K!=V)+,666,0.00135
SUB,(Q=K!=V)+,667,0.00134
SUB,(Q=K!=V)+,668,0.00135
SUB,(Q=K!=V)+,669,0.00135
SUB,(Q=K!=V)+,670,0.00135
SUB,(Q=K!=V)+,671,0.00134
SUB,(Q=K!=V)+,672,0.00134
SUB,(Q=K!=V)+,673,0.00135
SUB,(Q=K!=V)+,674,0.00134
SUB,(Q=K!=V)+,675,0.00134
SUB,(Q=K!=V)+,676,0.00134
SUB,(Q=K!=V)+,677,0.00134
SUB,(Q=K!=V)+,678,0.00134
SUB,(Q=K!=V)+,679,0.00134
SUB,(Q=K!=V)+,680,0.00134
SUB,(Q=K!=V)+,681,0.00134
SUB,(Q=K!=V)+,682,0.00134
SUB,(Q=K!=V)+,683,0.00134
SUB,(Q=K!=V)+,684,0.00134
SUB,(Q=K!=V)+,685,0.00134
SUB,(Q=K!=V)+,686,0.00134
SUB,(Q=K!=V)+,687,0.00134
SUB,(Q=K!=V)+,688,0.00134
SUB,(Q=K!=V)+,689,0.00134
SUB,(Q=K!=V)+,690,0.00134
SUB,(Q=K!=V)+,691,0.00134
SUB,(Q=K!=V)+,692,0.00134
SUB,(Q=K!=V)+,693,0.00134
SUB,(Q=K!=V)+,694,0.00134
SUB,(Q=K!=V)+,695,0.00134
SUB,(Q=K!=V)+,696,0.00134
SUB,(Q=K!=V)+,697,0.00134
SUB,(Q=K!=V)+,698,0.00134
SUB,(Q=K!=V)+,699,0.00134
SUB,(Q=K!=V)+,700,0.00134
SUB,(Q=K!=V)+,701,0.00134
SUB,(Q=K!=V)+,702,0.00134
SUB,(Q=K!=V)+,703,0.00134
SUB,(Q=K!=V)+,704,0.00134
SUB,(Q=K!=V)+,705,0.00134
SUB,(Q=K!=V)+,706,0.00133
SUB,(Q=K!=V)+,707,0.00133
SUB,(Q=K!=V)+,708,0.00133
SUB,(Q=K!=V)+,709,0.00133
SUB,(Q=K!=V)+,710,0.00134
SUB,(Q=K!=V)+,711,0.00133
SUB,(Q=K!=V)+,712,0.00133
SUB,(Q=K!=V)+,713,0.00133
SUB,(Q=K!=V)+,714,0.00133
SUB,(Q=K!=V)+,715,0.00133
SUB,(Q=K!=V)+,716,0.00133
SUB,(Q=K!=V)+,717,0.00133
SUB,(Q=K!=V)+,718,0.00133
SUB,(Q=K!=V)+,719,0.00133
SUB,(Q=K!=V)+,720,0.00133
SUB,(Q=K!=V)+,721,0.00133
SUB,(Q=K!=V)+,722,0.00133
SUB,(Q=K!=V)+,723,0.00133
SUB,(Q=K!=V)+,724,0.00133
SUB,(Q=K!=V)+,725,0.00133
SUB,(Q=K!=V)+,726,0.00133
SUB,(Q=K!=V)+,727,0.00133
SUB,(Q=K!=V)+,728,0.00133
SUB,(Q=K!=V)+,729,0.00133
SUB,(Q=K!=V)+,730,0.00133
SUB,(Q=K!=V)+,731,0.00133
SUB,(Q=K!=V)+,732,0.00133
SUB,(Q=K!=V)+,733,0.00133
SUB,(Q=K!=V)+,734,0.00133
SUB,(Q=K!=V)+,735,0.00133
SUB,(Q=K!=V)+,736,0.00133
SUB,(Q=K!=V)+,737,0.00133
SUB,(Q=K!=V)+,738,0.00133
SUB,(Q=K!=V)+,739,0.00133
SUB,(Q=K!=V)+,740,0.00133
SUB,(Q=K!=V)+,741,0.00133
SUB,(Q=K!=V)+,742,0.00133
SUB,(Q=K!=V)+,743,0.00133
SUB,(Q=K!=V)+,744,0.00133
SUB,(Q=K!=V)+,745,0.00133
SUB,(Q=K!=V)+,746,0.00133
SUB,(Q=K!=V)+,747,0.00133
SUB,(Q=K!=V)+,748,0.00133
SUB,(Q=K!=V)+,749,0.00133
SUB,(Q=K!=V)+,750,0.00133
SUB,(Q=K!=V)+,751,0.00133
SUB,(Q=K!=V)+,752,0.00133
SUB,(Q=K!=V)+,753,0.00133
SUB,(Q=K!=V)+,754,0.00133
SUB,(Q=K!=V)+,755,0.00133
SUB,(Q=K!=V)+,756,0.00133
SUB,(Q=K!=V)+,757,0.00133
SUB,(Q=K!=V)+,758,0.00133
SUB,(Q=K!=V)+,759,0.00133
SUB,(Q=K!=V)+,760,0.00133
SUB,(Q=K!=V)+,761,0.00133
SUB,(Q=K!=V)+,762,0.00133
SUB,(Q=K!=V)+,763,0.00133
SUB,(Q=K!=V)+,764,0.00133
SUB,(Q=K!=V)+,765,0.00133
SUB,(Q=K!=V)+,766,0.00133
SUB,(Q=K!=V)+,767,0.00133
SUB,(Q=K!=V)+,768,0.00133
SUB,(Q=K!=V)+,769,0.00133
SUB,(Q=K!=V)+,770,0.00133
SUB,(Q=K!=V)+,771,0.00133
SUB,(Q=K!=V)+,772,0.00133
SUB,(Q=K!=V)+,773,0.00133
SUB,(Q=K!=V)+,774,0.00133
SUB,(Q=K!=V)+,775,0.00133
SUB,(Q=K!=V)+,776,0.00133
SUB,(Q=K!=V)+,777,0.00133
SUB,(Q=K!=V)+,778,0.00133
SUB,(Q=K!=V)+,779,0.00133
SUB,(Q=K!=V)+,780,0.00133
SUB,(Q=K!=V)+,781,0.00133
SUB,(Q=K!=V)+,782,0.00133
SUB,(Q=K!=V)+,783,0.00133
SUB,(Q=K!=V)+,784,0.00133
SUB,(Q=K!=V)+,785,0.00133
SUB,(Q=K!=V)+,786,0.00133
SUB,(Q=K!=V)+,787,0.00133
SUB,(Q=K!=V)+,788,0.00133
SUB,(Q=K!=V)+,789,0.00133
SUB,Q!=K=V,0,2.46802
SUB,Q!=K=V,1,2.46437
SUB,Q!=K=V,2,2.46838
SUB,Q!=K=V,3,2.45398
SUB,Q!=K=V,4,2.44567
SUB,Q!=K=V,5,2.43537
SUB,Q!=K=V,6,2.42959
SUB,Q!=K=V,7,2.41825
SUB,Q!=K=V,8,2.40089
SUB,Q!=K=V,9,2.38572
SUB,Q!=K=V,10,2.36718
SUB,Q!=K=V,11,2.35564
SUB,Q!=K=V,12,2.33272
SUB,Q!=K=V,13,2.31370
SUB,Q!=K=V,14,2.30021
SUB,Q!=K=V,15,2.26979
SUB,Q!=K=V,16,2.25606
SUB,Q!=K=V,17,2.23477
SUB,Q!=K=V,18,2.21003
SUB,Q!=K=V,19,2.17863
SUB,Q!=K=V,20,2.15073
SUB,Q!=K=V,21,2.12333
SUB,Q!=K=V,22,2.09679
SUB,Q!=K=V,23,2.06184
SUB,Q!=K=V,24,2.03600
SUB,Q!=K=V,25,1.99810
SUB,Q!=K=V,26,1.96823
SUB,Q!=K=V,27,1.92544
SUB,Q!=K=V,28,1.88201
SUB,Q!=K=V,29,1.84073
SUB,Q!=K=V,30,1.79803
SUB,Q!=K=V,31,1.74492
SUB,Q!=K=V,32,1.68931
SUB,Q!=K=V,33,1.63900
SUB,Q!=K=V,34,1.57972
SUB,Q!=K=V,35,1.51790
SUB,Q!=K=V,36,1.45296
SUB,Q!=K=V,37,1.37801
SUB,Q!=K=V,38,1.29959
SUB,Q!=K=V,39,1.22926
SUB,Q!=K=V,40,1.14734
SUB,Q!=K=V,41,1.07329
SUB,Q!=K=V,42,0.99192
SUB,Q!=K=V,43,0.91706
SUB,Q!=K=V,44,0.84455
SUB,Q!=K=V,45,0.77989
SUB,Q!=K=V,46,0.71106
SUB,Q!=K=V,47,0.65363
SUB,Q!=K=V,48,0.59060
SUB,Q!=K=V,49,0.53615
SUB,Q!=K=V,50,0.48220
SUB,Q!=K=V,51,0.43331
SUB,Q!=K=V,52,0.38607
SUB,Q!=K=V,53,0.34955
SUB,Q!=K=V,54,0.31067
SUB,Q!=K=V,55,0.27315
SUB,Q!=K=V,56,0.24331
SUB,Q!=K=V,57,0.21379
SUB,Q!=K=V,58,0.18937
SUB,Q!=K=V,59,0.16728
SUB,Q!=K=V,60,0.14733
SUB,Q!=K=V,61,0.13023
SUB,Q!=K=V,62,0.11599
SUB,Q!=K=V,63,0.10370
SUB,Q!=K=V,64,0.09200
SUB,Q!=K=V,65,0.08218
SUB,Q!=K=V,66,0.07435
SUB,Q!=K=V,67,0.06769
SUB,Q!=K=V,68,0.06208
SUB,Q!=K=V,69,0.05688
SUB,Q!=K=V,70,0.05265
SUB,Q!=K=V,71,0.04904
SUB,Q!=K=V,72,0.04537
SUB,Q!=K=V,73,0.04216
SUB,Q!=K=V,74,0.03949
SUB,Q!=K=V,75,0.03700
SUB,Q!=K=V,76,0.03476
SUB,Q!=K=V,77,0.03266
SUB,Q!=K=V,78,0.03113
SUB,Q!=K=V,79,0.02938
SUB,Q!=K=V,80,0.02809
SUB,Q!=K=V,81,0.02676
SUB,Q!=K=V,82,0.02561
SUB,Q!=K=V,83,0.02442
SUB,Q!=K=V,84,0.02347
SUB,Q!=K=V,85,0.02258
SUB,Q!=K=V,86,0.02167
SUB,Q!=K=V,87,0.02103
SUB,Q!=K=V,88,0.02022
SUB,Q!=K=V,89,0.01958
SUB,Q!=K=V,90,0.01897
SUB,Q!=K=V,91,0.01839
SUB,Q!=K=V,92,0.01787
SUB,Q!=K=V,93,0.01732
SUB,Q!=K=V,94,0.01690
SUB,Q!=K=V,95,0.01646
SUB,Q!=K=V,96,0.01605
SUB,Q!=K=V,97,0.01560
SUB,Q!=K=V,98,0.01532
SUB,Q!=K=V,99,0.01493
SUB,Q!=K=V,100,0.01459
SUB,Q!=K=V,101,0.01429
SUB,Q!=K=V,102,0.01399
SUB,Q!=K=V,103,0.01366
SUB,Q!=K=V,104,0.01339
SUB,Q!=K=V,105,0.01313
SUB,Q!=K=V,106,0.01288
SUB,Q!=K=V,107,0.01264
SUB,Q!=K=V,108,0.01244
SUB,Q!=K=V,109,0.01220
SUB,Q!=K=V,110,0.01206
SUB,Q!=K=V,111,0.01182
SUB,Q!=K=V,112,0.01160
SUB,Q!=K=V,113,0.01141
SUB,Q!=K=V,114,0.01125
SUB,Q!=K=V,115,0.01107
SUB,Q!=K=V,116,0.01095
SUB,Q!=K=V,117,0.01074
SUB,Q!=K=V,118,0.01057
SUB,Q!=K=V,119,0.01046
SUB,Q!=K=V,120,0.01030
